,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime,round
3030,2016,Brazilian Grand Prix,massa,williams,19,13,18,R,0.0,46,,,39,178.782,Collision,1:26.767,20
3031,2016,Brazilian Grand Prix,jolyon_palmer,renault,30,16,19,R,0.0,20,,,11,164.441,Collision damage,1:34.334,20
3032,2016,Brazilian Grand Prix,raikkonen,ferrari,7,3,20,R,0.0,19,,,12,174.596,Collision,1:28.847,20
3033,2016,Brazilian Grand Prix,ericsson,sauber,9,20,21,R,0.0,11,,,11,169.970,Collision,1:31.265,20
3034,2016,Brazilian Grand Prix,grosjean,haas,8,7,22,W,0.0,0,,,,,Withdrew,,20
3035,2016,Abu Dhabi Grand Prix,hamilton,mercedes,44,1,1,1,25.0,55,1:38:04.013,5884013,37,190.174,Finished,1:45.137,21
3036,2016,Abu Dhabi Grand Prix,rosberg,mercedes,6,2,2,2,18.0,55,+0.439,5884452,33,189.950,Finished,1:45.261,21
3037,2016,Abu Dhabi Grand Prix,vettel,ferrari,5,5,3,3,15.0,55,+0.843,5884856,43,192.756,Finished,1:43.729,21
3038,2016,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,6,4,4,12.0,55,+1.685,5885698,36,190.084,Finished,1:45.187,21
3039,2016,Abu Dhabi Grand Prix,ricciardo,red_bull,3,3,5,5,10.0,55,+5.315,5889328,29,190.624,Finished,1:44.889,21
3040,2016,Abu Dhabi Grand Prix,raikkonen,ferrari,7,4,6,6,8.0,55,+18.816,5902829,35,190.127,Finished,1:45.163,21
3041,2016,Abu Dhabi Grand Prix,hulkenberg,force_india,27,7,7,7,6.0,55,+50.114,5934127,31,188.717,Finished,1:45.949,21
3042,2016,Abu Dhabi Grand Prix,perez,force_india,11,8,8,8,4.0,55,+58.776,5942789,30,189.972,Finished,1:45.249,21
3043,2016,Abu Dhabi Grand Prix,massa,williams,19,10,9,9,2.0,55,+59.436,5943449,33,189.206,Finished,1:45.675,21
3044,2016,Abu Dhabi Grand Prix,alonso,mclaren,14,9,10,10,1.0,55,+59.896,5943909,50,191.343,Finished,1:44.495,21
3045,2016,Abu Dhabi Grand Prix,grosjean,haas,8,14,11,11,0.0,55,+1:16.777,5960790,45,190.477,Finished,1:44.970,21
3046,2016,Abu Dhabi Grand Prix,gutierrez,haas,21,13,12,12,0.0,55,+1:35.113,5979126,45,188.754,Finished,1:45.928,21
3047,2016,Abu Dhabi Grand Prix,ocon,manor,31,20,13,13,0.0,54,,,46,188.290,+1 Lap,1:46.189,21
3048,2016,Abu Dhabi Grand Prix,wehrlein,manor,94,16,14,14,0.0,54,,,26,188.368,+1 Lap,1:46.145,21
3049,2016,Abu Dhabi Grand Prix,ericsson,sauber,9,22,15,15,0.0,54,,,40,188.242,+1 Lap,1:46.216,21
3050,2016,Abu Dhabi Grand Prix,nasr,sauber,12,19,16,16,0.0,54,,,44,188.117,+1 Lap,1:46.287,21
3051,2016,Abu Dhabi Grand Prix,jolyon_palmer,renault,30,15,17,17,0.0,54,,,46,189.134,+1 Lap,1:45.715,21
3052,2016,Abu Dhabi Grand Prix,sainz,toro_rosso,55,21,18,R,0.0,41,,,30,187.580,Collision damage,1:46.591,21
3053,2016,Abu Dhabi Grand Prix,kvyat,toro_rosso,26,17,19,R,0.0,14,,,13,183.853,Gearbox,1:48.752,21
3054,2016,Abu Dhabi Grand Prix,button,mclaren,22,12,20,R,0.0,12,,,4,183.851,Suspension,1:48.753,21
3055,2016,Abu Dhabi Grand Prix,bottas,williams,77,11,21,R,0.0,6,,,4,185.413,Suspension,1:47.837,21
3056,2016,Abu Dhabi Grand Prix,kevin_magnussen,renault,20,18,22,R,0.0,5,,,4,184.108,Suspension,1:48.601,21
3057,2017,Australian Grand Prix,vettel,ferrari,5,2,1,1,25.0,57,1:24:11.672,5051672,53,220.351,Finished,1:26.638,1
3058,2017,Australian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,57,+9.975,5061647,44,219.351,Finished,1:27.033,1
3059,2017,Australian Grand Prix,bottas,mercedes,77,3,3,3,15.0,57,+11.250,5062922,56,220.465,Finished,1:26.593,1
3060,2017,Australian Grand Prix,raikkonen,ferrari,7,4,4,4,12.0,57,+22.393,5074065,56,220.605,Finished,1:26.538,1
3061,2017,Australian Grand Prix,max_verstappen,red_bull,33,5,5,5,10.0,57,+28.827,5080499,43,219.525,Finished,1:26.964,1
3062,2017,Australian Grand Prix,massa,williams,19,7,6,6,8.0,57,+1:23.386,5135058,49,216.830,Finished,1:28.045,1
3063,2017,Australian Grand Prix,perez,force_india,11,10,7,7,6.0,56,,,56,216.115,+1 Lap,1:28.336,1
3064,2017,Australian Grand Prix,sainz,toro_rosso,55,8,8,8,4.0,56,,,53,217.740,+1 Lap,1:27.677,1
3065,2017,Australian Grand Prix,kvyat,toro_rosso,26,9,9,9,2.0,56,,,51,220.165,+1 Lap,1:26.711,1
3066,2017,Australian Grand Prix,ocon,force_india,31,13,10,10,1.0,56,,,55,215.776,+1 Lap,1:28.475,1
3067,2017,Australian Grand Prix,hulkenberg,renault,27,11,11,11,0.0,56,,,55,215.749,+1 Lap,1:28.486,1
3068,2017,Australian Grand Prix,giovinazzi,sauber,99,16,12,12,0.0,55,,,51,214.378,+2 Laps,1:29.052,1
3069,2017,Australian Grand Prix,vandoorne,mclaren,2,18,13,13,0.0,55,,,53,213.448,+2 Laps,1:29.440,1
3070,2017,Australian Grand Prix,alonso,mclaren,14,12,14,R,0.0,50,,,48,211.938,Vibrations,1:30.077,1
3071,2017,Australian Grand Prix,kevin_magnussen,haas,20,17,15,R,0.0,46,,,46,218.011,Suspension,1:27.568,1
3072,2017,Australian Grand Prix,stroll,williams,18,20,16,R,0.0,40,,,38,213.569,Brakes,1:29.389,1
3073,2017,Australian Grand Prix,ricciardo,red_bull,3,0,17,R,0.0,25,,,21,213.431,Power Unit,1:29.447,1
3074,2017,Australian Grand Prix,ericsson,sauber,9,14,18,R,0.0,21,,,18,207.391,Hydraulics,1:32.052,1
3075,2017,Australian Grand Prix,jolyon_palmer,renault,30,19,19,R,0.0,15,,,6,207.069,Brakes,1:32.195,1
3076,2017,Australian Grand Prix,grosjean,haas,8,6,20,R,0.0,13,,,12,211.689,Water leak,1:30.183,1
3077,2017,Chinese Grand Prix,hamilton,mercedes,44,1,1,1,25.0,56,1:37:36.158,5856158,44,205.745,Finished,1:35.378,2
3078,2017,Chinese Grand Prix,vettel,ferrari,5,2,2,2,18.0,56,+6.250,5862408,40,205.648,Finished,1:35.423,2
3079,2017,Chinese Grand Prix,max_verstappen,red_bull,33,16,3,3,15.0,56,+45.192,5901350,31,202.886,Finished,1:36.722,2
3080,2017,Chinese Grand Prix,ricciardo,red_bull,3,5,4,4,12.0,56,+46.035,5902193,36,202.741,Finished,1:36.791,2
3081,2017,Chinese Grand Prix,raikkonen,ferrari,7,4,5,5,10.0,56,+48.076,5904234,42,204.406,Finished,1:36.003,2
3082,2017,Chinese Grand Prix,bottas,mercedes,77,3,6,6,8.0,56,+48.808,5904966,41,204.734,Finished,1:35.849,2
3083,2017,Chinese Grand Prix,sainz,toro_rosso,55,11,7,7,6.0,56,+1:12.893,5929051,30,201.478,Finished,1:37.398,2
3084,2017,Chinese Grand Prix,kevin_magnussen,haas,20,12,8,8,4.0,55,,,35,201.209,+1 Lap,1:37.528,2
3085,2017,Chinese Grand Prix,perez,force_india,11,8,9,9,2.0,55,,,55,203.288,+1 Lap,1:36.531,2
3086,2017,Chinese Grand Prix,ocon,force_india,31,17,10,10,1.0,55,,,55,202.230,+1 Lap,1:37.036,2
3087,2017,Chinese Grand Prix,grosjean,haas,8,19,11,11,0.0,55,,,50,201.162,+1 Lap,1:37.551,2
3088,2017,Chinese Grand Prix,hulkenberg,renault,27,7,12,12,0.0,55,,,36,200.210,+1 Lap,1:38.015,2
3089,2017,Chinese Grand Prix,jolyon_palmer,renault,30,20,13,13,0.0,55,,,47,199.871,+1 Lap,1:38.181,2
3090,2017,Chinese Grand Prix,massa,williams,19,6,14,14,0.0,55,,,50,203.330,+1 Lap,1:36.511,2
3091,2017,Chinese Grand Prix,ericsson,sauber,9,14,15,15,0.0,55,,,50,196.763,+1 Lap,1:39.732,2
3092,2017,Chinese Grand Prix,alonso,mclaren,14,13,16,R,0.0,33,,,31,197.230,Driveshaft,1:39.496,2
3093,2017,Chinese Grand Prix,kvyat,toro_rosso,26,9,17,R,0.0,18,,,18,196.059,Hydraulics,1:40.090,2
3094,2017,Chinese Grand Prix,vandoorne,mclaren,2,15,18,R,0.0,17,,,15,193.412,Fuel pressure,1:41.460,2
3095,2017,Chinese Grand Prix,giovinazzi,sauber,99,18,19,R,0.0,3,,,,,Accident,,2
3096,2017,Chinese Grand Prix,stroll,williams,18,10,20,R,0.0,0,,,,,Collision,,2
3097,2017,Bahrain Grand Prix,vettel,ferrari,5,3,1,1,25.0,57,1:33:53.374,5633374,36,207.652,Finished,1:33.826,3
3098,2017,Bahrain Grand Prix,hamilton,mercedes,44,2,2,2,18.0,57,+6.660,5640034,46,209.952,Finished,1:32.798,3
3099,2017,Bahrain Grand Prix,bottas,mercedes,77,1,3,3,15.0,57,+20.397,5653771,33,207.076,Finished,1:34.087,3
3100,2017,Bahrain Grand Prix,raikkonen,ferrari,7,5,4,4,12.0,57,+22.475,5655849,55,207.887,Finished,1:33.720,3
3101,2017,Bahrain Grand Prix,ricciardo,red_bull,3,4,5,5,10.0,57,+39.346,5672720,42,208.387,Finished,1:33.495,3
3102,2017,Bahrain Grand Prix,massa,williams,19,8,6,6,8.0,57,+54.326,5687700,39,206.705,Finished,1:34.256,3
3103,2017,Bahrain Grand Prix,perez,force_india,11,18,7,7,6.0,57,+1:02.606,5695980,39,205.933,Finished,1:34.609,3
3104,2017,Bahrain Grand Prix,grosjean,haas,8,9,8,8,4.0,57,+1:14.865,5708239,33,205.198,Finished,1:34.948,3
3105,2017,Bahrain Grand Prix,hulkenberg,renault,27,7,9,9,2.0,57,+1:20.188,5713562,40,204.286,Finished,1:35.372,3
3106,2017,Bahrain Grand Prix,ocon,force_india,31,14,10,10,1.0,57,+1:35.711,5729085,39,204.700,Finished,1:35.179,3
3107,2017,Bahrain Grand Prix,wehrlein,sauber,94,13,11,11,0.0,56,,,43,201.301,+1 Lap,1:36.786,3
3108,2017,Bahrain Grand Prix,kvyat,toro_rosso,26,11,12,12,0.0,56,,,45,205.118,+1 Lap,1:34.985,3
3109,2017,Bahrain Grand Prix,jolyon_palmer,renault,30,10,13,13,0.0,56,,,43,203.901,+1 Lap,1:35.552,3
3110,2017,Bahrain Grand Prix,alonso,mclaren,14,15,14,14,0.0,54,,,47,203.809,Power Unit,1:35.595,3
3111,2017,Bahrain Grand Prix,ericsson,sauber,9,19,15,R,0.0,50,,,35,204.900,Gearbox,1:35.086,3
3112,2017,Bahrain Grand Prix,sainz,toro_rosso,55,16,16,R,0.0,12,,,8,198.755,Collision,1:38.026,3
3113,2017,Bahrain Grand Prix,stroll,williams,18,12,17,R,0.0,12,,,10,202.311,Collision,1:36.303,3
3114,2017,Bahrain Grand Prix,max_verstappen,red_bull,33,6,18,R,0.0,11,,,4,201.520,Brakes,1:36.681,3
3115,2017,Bahrain Grand Prix,kevin_magnussen,haas,20,20,19,R,0.0,8,,,6,197.362,Electrical,1:38.718,3
3116,2017,Bahrain Grand Prix,vandoorne,mclaren,2,17,20,R,0.0,0,,,,,Power Unit,,3
3117,2017,Russian Grand Prix,bottas,mercedes,77,3,1,1,25.0,52,1:28:08.743,5288743,49,216.221,Finished,1:37.367,4
3118,2017,Russian Grand Prix,vettel,ferrari,5,1,2,2,18.0,52,+0.617,5289360,49,216.343,Finished,1:37.312,4
3119,2017,Russian Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,52,+11.000,5299743,49,217.388,Finished,1:36.844,4
3120,2017,Russian Grand Prix,hamilton,mercedes,44,4,4,4,12.0,52,+36.320,5325063,18,213.955,Finished,1:38.398,4
3121,2017,Russian Grand Prix,max_verstappen,red_bull,33,7,5,5,10.0,52,+1:00.416,5349159,47,213.888,Finished,1:38.429,4
3122,2017,Russian Grand Prix,perez,force_india,11,9,6,6,8.0,52,+1:26.788,5375531,51,213.385,Finished,1:38.661,4
3123,2017,Russian Grand Prix,ocon,force_india,31,10,7,7,6.0,52,+1:35.004,5383747,50,213.203,Finished,1:38.745,4
3124,2017,Russian Grand Prix,hulkenberg,renault,27,8,8,8,4.0,52,+1:36.188,5384931,52,213.912,Finished,1:38.418,4
3125,2017,Russian Grand Prix,massa,williams,19,6,9,9,2.0,51,,,45,214.317,+1 Lap,1:38.232,4
3126,2017,Russian Grand Prix,sainz,toro_rosso,55,14,10,10,1.0,51,,,51,212.960,+1 Lap,1:38.858,4
3127,2017,Russian Grand Prix,stroll,williams,18,11,11,11,0.0,51,,,50,212.934,+1 Lap,1:38.870,4
3128,2017,Russian Grand Prix,kvyat,toro_rosso,26,12,12,12,0.0,51,,,50,214.168,+1 Lap,1:38.300,4
3129,2017,Russian Grand Prix,kevin_magnussen,haas,20,13,13,13,0.0,51,,,40,211.445,+1 Lap,1:39.566,4
3130,2017,Russian Grand Prix,vandoorne,mclaren,2,20,14,14,0.0,51,,,47,210.971,+1 Lap,1:39.790,4
3131,2017,Russian Grand Prix,ericsson,sauber,9,18,15,15,0.0,51,,,48,210.875,+1 Lap,1:39.835,4
3132,2017,Russian Grand Prix,wehrlein,sauber,94,17,16,16,0.0,50,,,37,208.604,+2 Laps,1:40.922,4
3133,2017,Russian Grand Prix,ricciardo,red_bull,3,5,17,R,0.0,5,,,4,205.824,Brakes,1:42.285,4
3134,2017,Russian Grand Prix,jolyon_palmer,renault,30,16,18,R,0.0,0,,,,,Collision,,4
3135,2017,Russian Grand Prix,grosjean,haas,8,19,19,R,0.0,0,,,,,Collision,,4
3136,2017,Russian Grand Prix,alonso,mclaren,14,15,20,W,0.0,0,,,,,Power Unit,,4
3137,2017,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:35:56.497,5756497,64,200.471,Finished,1:23.593,5
3138,2017,Spanish Grand Prix,vettel,ferrari,5,2,2,2,18.0,66,+3.490,5759987,43,200.277,Finished,1:23.674,5
3139,2017,Spanish Grand Prix,ricciardo,red_bull,3,6,3,3,15.0,66,+1:15.820,5832317,40,200.248,Finished,1:23.686,5
3140,2017,Spanish Grand Prix,perez,force_india,11,8,4,4,12.0,65,,,51,195.417,+1 Lap,1:25.755,5
3141,2017,Spanish Grand Prix,ocon,force_india,31,10,5,5,10.0,65,,,40,194.237,+1 Lap,1:26.276,5
3142,2017,Spanish Grand Prix,hulkenberg,renault,27,13,6,6,8.0,65,,,56,193.280,+1 Lap,1:26.703,5
3143,2017,Spanish Grand Prix,sainz,toro_rosso,55,12,7,7,6.0,65,,,61,194.439,+1 Lap,1:26.186,5
3144,2017,Spanish Grand Prix,wehrlein,sauber,94,15,8,8,4.0,65,,,58,193.787,+1 Lap,1:26.476,5
3145,2017,Spanish Grand Prix,kvyat,toro_rosso,26,19,9,9,2.0,65,,,37,194.914,+1 Lap,1:25.976,5
3146,2017,Spanish Grand Prix,grosjean,haas,8,14,10,10,1.0,65,,,50,192.906,+1 Lap,1:26.871,5
3147,2017,Spanish Grand Prix,ericsson,sauber,9,16,11,11,0.0,64,,,60,194.379,+2 Laps,1:26.213,5
3148,2017,Spanish Grand Prix,alonso,mclaren,14,7,12,12,0.0,64,,,64,199.752,+2 Laps,1:23.894,5
3149,2017,Spanish Grand Prix,massa,williams,19,9,13,13,0.0,64,,,64,193.796,+2 Laps,1:26.472,5
3150,2017,Spanish Grand Prix,kevin_magnussen,haas,20,11,14,14,0.0,64,,,15,194.023,+2 Laps,1:26.371,5
3151,2017,Spanish Grand Prix,jolyon_palmer,renault,30,17,15,15,0.0,64,,,44,197.517,+2 Laps,1:24.843,5
3152,2017,Spanish Grand Prix,stroll,williams,18,18,16,16,0.0,64,,,50,192.980,+2 Laps,1:26.838,5
3153,2017,Spanish Grand Prix,bottas,mercedes,77,3,17,R,0.0,38,,,28,197.860,Power Unit,1:24.696,5
3154,2017,Spanish Grand Prix,vandoorne,mclaren,2,20,18,R,0.0,32,,,14,191.401,Collision,1:27.554,5
3155,2017,Spanish Grand Prix,max_verstappen,red_bull,33,5,19,R,0.0,1,,,,,Collision damage,,5
3156,2017,Spanish Grand Prix,raikkonen,ferrari,7,4,20,R,0.0,0,,,,,Collision damage,,5
3157,2017,Monaco Grand Prix,vettel,ferrari,5,2,1,1,25.0,78,1:44:44.340,6284340,38,159.669,Finished,1:15.238,6
3158,2017,Monaco Grand Prix,raikkonen,ferrari,7,1,2,2,18.0,78,+3.145,6287485,39,159.058,Finished,1:15.527,6
3159,2017,Monaco Grand Prix,ricciardo,red_bull,3,5,3,3,15.0,78,+3.745,6288085,51,158.577,Finished,1:15.756,6
3160,2017,Monaco Grand Prix,bottas,mercedes,77,3,4,4,12.0,78,+5.517,6289857,22,157.160,Finished,1:16.439,6
3161,2017,Monaco Grand Prix,max_verstappen,red_bull,33,4,5,5,10.0,78,+6.199,6290539,56,157.387,Finished,1:16.329,6
3162,2017,Monaco Grand Prix,sainz,toro_rosso,55,6,6,6,8.0,78,+12.038,6296378,39,156.730,Finished,1:16.649,6
3163,2017,Monaco Grand Prix,hamilton,mercedes,44,13,7,7,6.0,78,+15.801,6300141,54,158.433,Finished,1:15.825,6
3164,2017,Monaco Grand Prix,grosjean,haas,8,8,8,8,4.0,78,+18.150,6302490,45,155.823,Finished,1:17.095,6
3165,2017,Monaco Grand Prix,massa,williams,19,14,9,9,2.0,78,+19.445,6303785,50,156.947,Finished,1:16.543,6
3166,2017,Monaco Grand Prix,kevin_magnussen,haas,20,11,10,10,1.0,78,+21.443,6305783,44,157.420,Finished,1:16.313,6
3167,2017,Monaco Grand Prix,jolyon_palmer,renault,30,16,11,11,0.0,78,+22.737,6307077,55,156.801,Finished,1:16.614,6
3168,2017,Monaco Grand Prix,ocon,force_india,31,15,12,12,0.0,78,+23.725,6308065,52,157.072,Finished,1:16.482,6
3169,2017,Monaco Grand Prix,perez,force_india,11,7,13,13,0.0,78,+39.089,6323429,76,160.561,Finished,1:14.820,6
3170,2017,Monaco Grand Prix,kvyat,toro_rosso,26,9,14,14,0.0,71,,,43,156.955,Collision damage,1:16.539,6
3171,2017,Monaco Grand Prix,stroll,williams,18,17,15,15,0.0,71,,,71,157.912,Brakes,1:16.075,6
3172,2017,Monaco Grand Prix,vandoorne,mclaren,2,12,16,R,0.0,66,,,45,156.697,Accident,1:16.665,6
3173,2017,Monaco Grand Prix,ericsson,sauber,9,19,17,R,0.0,63,,,39,156.362,Accident,1:16.829,6
3174,2017,Monaco Grand Prix,button,mclaren,22,20,18,R,0.0,57,,,47,156.194,Collision damage,1:16.912,6
3175,2017,Monaco Grand Prix,wehrlein,sauber,94,18,19,R,0.0,57,,,25,153.948,Collision,1:18.034,6
3176,2017,Monaco Grand Prix,hulkenberg,renault,27,10,20,R,0.0,15,,,13,154.242,Gearbox,1:17.885,6
3177,2017,Canadian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,70,1:33:05.154,5585154,64,210.588,Finished,1:14.551,7
3178,2017,Canadian Grand Prix,bottas,mercedes,77,3,2,2,18.0,70,+19.783,5604937,65,206.862,Finished,1:15.894,7
3179,2017,Canadian Grand Prix,ricciardo,red_bull,3,6,3,3,15.0,70,+35.297,5620451,67,206.126,Finished,1:16.165,7
3180,2017,Canadian Grand Prix,vettel,ferrari,5,2,4,4,12.0,70,+35.907,5621061,70,210.115,Finished,1:14.719,7
3181,2017,Canadian Grand Prix,perez,force_india,11,8,5,5,10.0,70,+40.476,5625630,62,205.580,Finished,1:16.367,7
3182,2017,Canadian Grand Prix,ocon,force_india,31,9,6,6,8.0,70,+40.716,5625870,68,205.904,Finished,1:16.247,7
3183,2017,Canadian Grand Prix,raikkonen,ferrari,7,4,7,7,6.0,70,+58.632,5643786,59,208.250,Finished,1:15.388,7
3184,2017,Canadian Grand Prix,hulkenberg,renault,27,10,8,8,4.0,70,+1:00.374,5645528,64,206.204,Finished,1:16.136,7
3185,2017,Canadian Grand Prix,stroll,williams,18,17,9,9,2.0,69,,,64,206.630,+1 Lap,1:15.979,7
3186,2017,Canadian Grand Prix,grosjean,haas,8,14,10,10,1.0,69,,,58,204.026,+1 Lap,1:16.949,7
3187,2017,Canadian Grand Prix,jolyon_palmer,renault,30,15,11,11,0.0,69,,,64,204.677,+1 Lap,1:16.704,7
3188,2017,Canadian Grand Prix,kevin_magnussen,haas,20,18,12,12,0.0,69,,,65,205.650,+1 Lap,1:16.341,7
3189,2017,Canadian Grand Prix,ericsson,sauber,9,19,13,13,0.0,69,,,50,203.904,+1 Lap,1:16.995,7
3190,2017,Canadian Grand Prix,vandoorne,mclaren,2,16,14,14,0.0,69,,,69,204.491,+1 Lap,1:16.774,7
3191,2017,Canadian Grand Prix,wehrlein,sauber,94,20,15,15,0.0,68,,,66,203.650,+2 Laps,1:17.091,7
3192,2017,Canadian Grand Prix,alonso,mclaren,14,12,16,16,0.0,66,,,63,206.974,Power Unit,1:15.853,7
3193,2017,Canadian Grand Prix,kvyat,toro_rosso,26,11,17,R,0.0,54,,,33,204.653,Power Unit,1:16.713,7
3194,2017,Canadian Grand Prix,max_verstappen,red_bull,33,5,18,R,0.0,10,,,9,203.396,Electrical,1:17.187,7
3195,2017,Canadian Grand Prix,massa,williams,19,7,19,R,0.0,0,,,,,Collision,,7
3196,2017,Canadian Grand Prix,sainz,toro_rosso,55,13,20,R,0.0,0,,,,,Collision,,7
3197,2017,Azerbaijan Grand Prix,ricciardo,red_bull,3,10,1,1,25.0,51,2:03:55.573,7435573,46,206.048,Finished,1:44.882,8
3198,2017,Azerbaijan Grand Prix,bottas,mercedes,77,2,2,2,18.0,51,+3.904,7439477,51,207.946,Finished,1:43.925,8
3199,2017,Azerbaijan Grand Prix,stroll,williams,18,8,3,3,15.0,51,+4.009,7439582,44,205.605,Finished,1:45.108,8
3200,2017,Azerbaijan Grand Prix,vettel,ferrari,5,4,4,4,12.0,51,+5.976,7441549,47,208.919,Finished,1:43.441,8
3201,2017,Azerbaijan Grand Prix,hamilton,mercedes,44,1,5,5,10.0,51,+6.188,7441761,46,208.862,Finished,1:43.469,8
3202,2017,Azerbaijan Grand Prix,ocon,force_india,31,7,6,6,8.0,51,+30.298,7465871,39,204.581,Finished,1:45.634,8
3203,2017,Azerbaijan Grand Prix,kevin_magnussen,haas,20,12,7,7,6.0,51,+41.753,7477326,45,203.277,Finished,1:46.312,8
3204,2017,Azerbaijan Grand Prix,sainz,toro_rosso,55,15,8,8,4.0,51,+49.400,7484973,46,204.133,Finished,1:45.866,8
3205,2017,Azerbaijan Grand Prix,alonso,mclaren,14,19,9,9,2.0,51,+59.551,7495124,49,205.488,Finished,1:45.168,8
3206,2017,Azerbaijan Grand Prix,wehrlein,sauber,94,14,10,10,1.0,51,+1:29.093,7524666,46,201.743,Finished,1:47.120,8
3207,2017,Azerbaijan Grand Prix,ericsson,sauber,9,17,11,11,0.0,51,+1:31.794,7527367,45,201.619,Finished,1:47.186,8
3208,2017,Azerbaijan Grand Prix,vandoorne,mclaren,2,18,12,12,0.0,51,+1:32.160,7527733,45,202.636,Finished,1:46.648,8
3209,2017,Azerbaijan Grand Prix,grosjean,haas,8,16,13,13,0.0,50,,,45,202.289,+1 Lap,1:46.831,8
3210,2017,Azerbaijan Grand Prix,raikkonen,ferrari,7,3,14,14,0.0,46,,,44,204.760,Water pressure,1:45.542,8
3211,2017,Azerbaijan Grand Prix,perez,force_india,11,6,15,R,0.0,39,,,37,204.670,Seat,1:45.588,8
3212,2017,Azerbaijan Grand Prix,massa,williams,19,9,16,R,0.0,25,,,10,201.330,Suspension,1:47.340,8
3213,2017,Azerbaijan Grand Prix,hulkenberg,renault,27,13,17,R,0.0,24,,,9,199.111,Accident,1:48.536,8
3214,2017,Azerbaijan Grand Prix,max_verstappen,red_bull,33,5,18,R,0.0,12,,,10,203.112,Oil pressure,1:46.398,8
3215,2017,Azerbaijan Grand Prix,kvyat,toro_rosso,26,11,19,R,0.0,9,,,9,199.372,Battery,1:48.394,8
3216,2017,Azerbaijan Grand Prix,jolyon_palmer,renault,30,20,20,R,0.0,7,,,5,193.518,Power Unit,1:51.673,8
3217,2017,Austrian Grand Prix,bottas,mercedes,77,1,1,1,25.0,71,1:21:48.523,4908523,51,229.115,Finished,1:07.847,9
3218,2017,Austrian Grand Prix,vettel,ferrari,5,2,2,2,18.0,71,+0.658,4909181,69,230.306,Finished,1:07.496,9
3219,2017,Austrian Grand Prix,ricciardo,red_bull,3,4,3,3,15.0,71,+6.012,4914535,69,230.491,Finished,1:07.442,9
3220,2017,Austrian Grand Prix,hamilton,mercedes,44,8,4,4,12.0,71,+7.430,4915953,69,230.597,Finished,1:07.411,9
3221,2017,Austrian Grand Prix,raikkonen,ferrari,7,3,5,5,10.0,71,+20.370,4928893,68,230.341,Finished,1:07.486,9
3222,2017,Austrian Grand Prix,grosjean,haas,8,6,6,6,8.0,71,+1:13.160,4981683,65,226.633,Finished,1:08.590,9
3223,2017,Austrian Grand Prix,perez,force_india,11,7,7,7,6.0,70,,,58,227.030,+1 Lap,1:08.470,9
3224,2017,Austrian Grand Prix,ocon,force_india,31,9,8,8,4.0,70,,,68,226.405,+1 Lap,1:08.659,9
3225,2017,Austrian Grand Prix,massa,williams,19,17,9,9,2.0,70,,,49,227.200,+1 Lap,1:08.419,9
3226,2017,Austrian Grand Prix,stroll,williams,18,18,10,10,1.0,70,,,67,226.017,+1 Lap,1:08.777,9
3227,2017,Austrian Grand Prix,jolyon_palmer,renault,30,16,11,11,0.0,70,,,64,226.428,+1 Lap,1:08.652,9
3228,2017,Austrian Grand Prix,vandoorne,mclaren,2,13,12,12,0.0,70,,,67,227.190,+1 Lap,1:08.422,9
3229,2017,Austrian Grand Prix,hulkenberg,renault,27,11,13,13,0.0,70,,,64,225.146,+1 Lap,1:09.043,9
3230,2017,Austrian Grand Prix,wehrlein,sauber,94,20,14,14,0.0,70,,,60,224.502,+1 Lap,1:09.241,9
3231,2017,Austrian Grand Prix,ericsson,sauber,9,19,15,15,0.0,69,,,56,224.363,+2 Laps,1:09.284,9
3232,2017,Austrian Grand Prix,kvyat,toro_rosso,26,14,16,16,0.0,68,,,57,228.395,+3 Laps,1:08.061,9
3233,2017,Austrian Grand Prix,sainz,toro_rosso,55,10,17,R,0.0,44,,,42,224.798,Engine,1:09.150,9
3234,2017,Austrian Grand Prix,kevin_magnussen,haas,20,15,18,R,0.0,29,,,23,220.800,Hydraulics,1:10.402,9
3235,2017,Austrian Grand Prix,alonso,mclaren,14,12,19,R,0.0,1,,,,,Collision damage,,9
3236,2017,Austrian Grand Prix,max_verstappen,red_bull,33,5,20,R,0.0,0,,,,,Collision damage,,9
3237,2017,British Grand Prix,hamilton,mercedes,44,1,1,1,25.0,51,1:21:27.430,4887430,48,234.025,Finished,1:30.621,10
3238,2017,British Grand Prix,bottas,mercedes,77,9,2,2,18.0,51,+14.063,4901493,46,233.294,Finished,1:30.905,10
3239,2017,British Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,51,+36.570,4924000,44,231.733,Finished,1:31.517,10
3240,2017,British Grand Prix,max_verstappen,red_bull,33,4,4,4,12.0,51,+52.125,4939555,51,233.878,Finished,1:30.678,10
3241,2017,British Grand Prix,ricciardo,red_bull,3,19,5,5,10.0,51,+1:05.955,4953385,47,230.833,Finished,1:31.874,10
3242,2017,British Grand Prix,hulkenberg,renault,27,5,6,6,8.0,51,+1:08.109,4955539,43,229.080,Finished,1:32.577,10
